Stock Code,Month,avg_close,total_volume
SATU,2022-05,108.14285714285714,64218400
ADES,2022-06,6504.761904761905,11316100
ASRI,2022-06,170.95238095238096,907553700
IRRA,2022-06,1384.7619047619048,85721600
IKAN,2022-03,84.0909090909091,1909833000
SURE,2022-03,1965.0,11000
TALF,2022-03,301.09090909090907,83400
ENRG,2022-04,179.68421052631578,3062260600
SDRA,2022-04,567.8947368421053,3634800
IBOS,2022-04,113.0,746065000
DEWA,2022-05,54.57142857142857,1229019700
HKMU,2022-05,50.0,1436100
KDSI,2022-05,1007.1428571428571,557100
LAPD,2022-05,50.0,0
MCAS,2022-05,13141.07142857143,13897200
WIKA,2022-05,923.2142857142857,187672100
CSRA,2022-06,794.047619047619,33077200
HEXA,2022-06,6263.0952380952385,16058600
SINI,2022-06,267.14285714285717,216500
ARNA,2022-03,879.0909090909091,73843700
BJBR,2022-03,1426.3636363636363,332255500
DKFT,2022-03,139.0,1729332700
MREI,2022-03,3805.4545454545455,47000
TFCO,2022-03,700.0,153400
TSPC,2022-03,1466.3636363636363,15733400
AIMS,2022-04,273.57894736842104,1019600
KMDS,2022-04,426.94736842105266,371500
BANK,2022-05,1893.2142857142858,413016900
BRAM,2022-05,11935.714285714286,53200
GOLL,2022-05,50.0,0
ADCP,2022-06,78.66666666666667,805703800
ADRO,2022-06,3159.0476190476193,3343760400
AGII,2022-06,2088.095238095238,122568800
ALTO,2022-06,210.0952380952381,3848200
BINA,2022-06,3874.285714285714,16374000
WAPO,2022-06,120.52380952380952,17529600
BBTN,2022-03,1714.3181818181818,499971500
BSWD,2022-03,1750.0,0
GTSI,2022-03,56.54545454545455,676873800
LIFE,2022-03,5914.772727272727,6000
MSKY,2022-03,445.04545454545456,363288300
SMMT,2022-03,860.6818181818181,2347624900
BNLI,2022-04,1261.3157894736842,2169900
BRNA,2022-04,968.1578947368421,62300
CASA,2022-04,573.421052631579,28751500
ISSP,2022-04,351.57894736842104,473244700
PMMP,2022-04,446.94736842105266,234482000
TECH,2022-04,3990.0,50267000
YPAS,2022-04,835.5263157894736,997300
BIMA,2022-05,270.57142857142856,364666600
BJBR,2022-05,1446.4285714285713,119927500
KINO,2022-05,4385.0,34993600
LION,2022-05,322.85714285714283,230700
SGER,2022-05,2901.4285714285716,217567200
SMMT,2022-06,966.9047619047619,213000600
TMPO,2022-06,127.9047619047619,594700
WMPP,2022-06,118.66666666666667,623789800
ADES,2022-03,3695.909090909091,1953200
AMIN,2022-03,168.5909090909091,10771000
BUVA,2022-03,60.0,0
INAF,2022-03,1761.590909090909,4895700
IRRA,2022-03,1755.909090909091,124445500
META,2022-03,109.63636363636364,23183100
SILO,2022-03,7493.181818181818,7402600
HEXA,2022-04,6053.9473684210525,5856700
SGRO,2022-04,2332.6315789473683,7865000
GWSA,2022-05,137.85714285714286,7089200
HOME,2022-05,50.0,0
IIKP,2022-05,50.0,0
PALM,2022-05,845.3571428571429,91006600
TCPI,2022-05,9594.642857142857,123739500
BEST,2022-06,121.47619047619048,1294022900
EPMT,2022-06,2776.190476190476,1072200
MASA,2022-06,3391.4285714285716,467200
ADMF,2022-03,8154.545454545455,4155400
CLEO,2022-03,426.1818181818182,132319700
GHON,2022-03,2108.6363636363635,704300
IDEA,2022-03,64.68181818181819,171063400
INRU,2022-03,675.2272727272727,1528800
KMDS,2022-03,422.90909090909093,198300
MTRA,2022-03,244.0,0
SBAT,2022-03,50.0,1630500
TRIN,2022-03,480.3636363636364,604401200
BNII,2022-04,290.5263157894737,28490500
CNTX,2022-04,240.6315789473684,511300
GIAA,2022-04,222.0,0
INPC,2022-04,97.15789473684211,84533600
POLU,2022-04,584.7368421052631,277100
KBRI,2022-05,50.0,0
KLBF,2022-05,1607.857142857143,915001100
LINK,2022-05,4501.428571428572,32118500
ACES,2022-06,864.047619047619,1076893600
KLBF,2022-06,1642.3809523809523,917184600
MTLA,2022-06,356.3809523809524,88507600
BIMA,2022-03,220.36363636363637,108300100
CITA,2022-03,2903.181818181818,241500
CPRO,2022-03,89.9090909090909,7204234300
DSNG,2022-03,693.1818181818181,533916100
MTFN,2022-03,50.0,2029800
TOTO,2022-03,205.54545454545453,8076900
BBTN,2022-04,1707.1052631578948,846500300
IFII,2022-04,155.3684210526316,5839000
LEAD,2022-04,52.21052631578947,300542600
NFCX,2022-04,4929.736842105263,3329800
AIMS,2022-05,249.28571428571428,733300
LTLS,2022-05,1274.2857142857142,43842400
MDKA,2022-05,4933.214285714285,1304432900
COCO,2022-06,192.38095238095238,15567300
LPLI,2022-06,258.76190476190476,2976500
MPOW,2022-06,103.0952380952381,1299502900
PTIS,2022-06,185.66666666666666,5462100
SUPR,2022-06,40042.857142857145,2700
SKYB,2022-03,51.0,0
TUGU,2022-03,1496.590909090909,3154200
VIVA,2022-03,50.0,1322500
MIDI,2022-04,2153.684210526316,99900
EXCL,2022-05,2738.5714285714284,290380100
KIOS,2022-05,307.2857142857143,216025600
PTIS,2022-05,173.92857142857142,753800
TELE,2022-05,121.0,0
BIKE,2022-06,226.47619047619048,155790500
CLPI,2022-06,1102.3809523809523,4766700
EXCL,2022-06,2544.7619047619046,669303000
ATIC,2022-03,499.8636363636364,2955500
BAUT,2022-03,97.27272727272727,8831447500
CEKA,2022-03,1858.8636363636363,1999900
MLPL,2022-03,226.9090909090909,5983728500
SAPX,2022-03,1312.7272727272727,5986300
MDLN,2022-04,84.05263157894737,304561700
MPOW,2022-04,98.36842105263158,52525100
RALS,2022-04,730.7894736842105,242863800
BESS,2022-05,578.9285714285714,2782000
MAPI,2022-05,887.1428571428571,381487500
MPPA,2022-05,262.42857142857144,1208751500
BKSW,2022-06,128.33333333333334,39790200
DIVA,2022-06,888.3333333333334,6644200
IBOS,2022-06,112.04761904761905,43073800
MTWI,2022-06,156.76190476190476,493415200
NATO,2022-06,585.0,7018177900
SEMA,2022-06,231.04761904761904,59169600
MTWI,2022-03,137.8181818181818,94159100
SRSN,2022-03,56.68181818181818,186898300
APLI,2022-04,200.1578947368421,462800
BCAP,2022-04,252.52631578947367,3749278400
ESTI,2022-04,115.21052631578948,144736000
KINO,2022-04,4281.8421052631575,45250000
MICE,2022-04,364.0,951300
RBMS,2022-04,63.473684210526315,521446900
SAPX,2022-04,1327.6315789473683,156700
SKLT,2022-04,2102.1052631578946,116600
WEHA,2022-04,193.47368421052633,472877300
BRMS,2022-05,214.42857142857142,6581441200
CNTB,2022-05,250.0,0
INDR,2022-05,8719.642857142857,6786500
WIRG,2022-05,845.7142857142857,1855967500
ICON,2022-06,79.28571428571429,92716800
KBRI,2022-06,50.0,0
MEDC,2022-06,634.7619047619048,2605358100
UNSP,2022-06,120.19047619047619,14138700
SSMS,2022-04,1121.0526315789473,170242100
INKP,2022-06,7996.428571428572,150625400
CTTH,2022-03,50.0,2619800
DIVA,2022-03,1174.5454545454545,5342000
GDYR,2022-03,1345.4545454545455,113000
MCAS,2022-03,11851.136363636364,5233400
URBN,2022-03,494.22727272727275,3067800
ASMI,2022-04,165.52631578947367,5420300
CITA,2022-04,2996.315789473684,157900
FAST,2022-04,958.421052631579,242500
CANI,2022-05,136.57142857142858,15089600
PUDP,2022-05,299.2857142857143,266300
HITS,2022-06,976.9047619047619,127892800
KRAH,2022-06,436.0,0
ROTI,2022-06,1285.7142857142858,3480600
TCID,2022-06,5140.476190476191,408300
ALKA,2022-03,294.72727272727275,2002500
DSFI,2022-03,96.0909090909091,446555200
FAPA,2022-03,3491.3636363636365,2526800
INDY,2022-03,2385.4545454545455,1631663100
PANI,2022-03,4474.545454545455,8022800
TRJA,2022-03,509.04545454545456,816269400
BIPI,2022-04,101.05263157894737,20482566100
BWPT,2022-04,80.89473684210526,1406712300
JSMR,2022-04,3793.684210526316,193605700
ARTO,2022-05,8626.785714285714,502334100
HOMI,2022-05,1329.2857142857142,13437800
PJAA,2022-05,579.6428571428571,4719700
RANC,2022-05,1382.5,508200
BRNA,2022-06,1065.2380952380952,65300
INDR,2022-06,11058.333333333334,14721700
WICO,2022-06,369.04761904761904,74000
MICE,2022-03,357.54545454545456,1537300
PNBS,2022-03,63.5,604895800
TRIS,2022-03,175.13636363636363,68203800
KEEN,2022-04,460.3157894736842,20866200
NIKL,2022-04,931.578947368421,10517600
SBMA,2022-04,161.21052631578948,419952700
AKPI,2022-05,1041.7857142857142,3671300
MKPI,2022-05,22653.571428571428,1100
RAJA,2022-05,268.7142857142857,1996562200
ESIP,2022-03,120.72727272727273,1329099400
SCPI,2022-03,29000.0,0
SSTM,2022-03,785.9090909090909,87700
ARNA,2022-04,952.8947368421053,75089300
BUMI,2022-04,61.26315789473684,33187282400
PNBS,2022-04,62.63157894736842,619382500
ANJT,2022-05,978.5714285714286,19963300
RMBA,2022-05,306.0,0
SSIA,2022-05,371.7142857142857,27528100
EKAD,2022-06,1418.3333333333333,2589800
DFAM,2022-03,443.04545454545456,48318200
SRIL,2022-03,146.0,0
CMNP,2022-05,2118.5714285714284,657400
IMJS,2022-05,367.0,29981200
OCAP,2022-05,159.0,0
SAPX,2022-05,1357.142857142857,517400
AMRT,2022-06,1874.5238095238096,1269487100
DWGL,2022-06,206.14285714285714,2043100
HMSP,2022-06,1045.7142857142858,678389800
ISAT,2022-06,6369.047619047619,217339700
KPAL,2022-06,50.0,0
PTDU,2022-06,113.38095238095238,4603126800
UFOE,2022-06,1739.5238095238096,128116700
BCAP,2022-03,266.54545454545456,4325754400
CSRA,2022-03,732.7272727272727,44852400
DADA,2022-03,50.0,28110700
BEEF,2022-04,54.578947368421055,74131300
MOLI,2022-04,302.0,4051600
PSGO,2022-04,189.52631578947367,237711900
RISE,2022-04,329.7894736842105,8396700
TRIO,2022-04,426.0,0
HERO,2022-05,1681.4285714285713,791400
HOKI,2022-05,146.92857142857142,48253800
JTPE,2022-05,1134.2857142857142,1372800
MAYA,2022-05,551.7857142857143,6074700
NZIA,2022-05,146.21428571428572,48696400
PBID,2022-05,1718.2142857142858,17436100
ARGO,2022-06,1263.8095238095239,25700
RSGK,2022-06,1331.4285714285713,789800
SMDM,2022-06,193.04761904761904,11738900
BISI,2022-03,1046.1363636363637,53126800
BMHS,2022-03,718.8636363636364,390341700
BNBR,2022-03,50.0,1205200
BYAN,2022-03,41443.181818181816,1163700
BSML,2022-04,1230.0,495101100
HAIS,2022-04,192.1578947368421,262998000
NASI,2022-04,326.0,679477200
RALS,2022-05,673.2142857142857,91745400
MKNT,2022-06,50.0,33392200
SMCB,2022-06,1616.1904761904761,4666600
SMRU,2022-06,50.0,0
TARA,2022-06,50.0,95000
ANDI,2022-03,50.0,3073200
ENVY,2022-03,50.0,0
NTBK,2022-03,66.68181818181819,1169972600
PMMP,2022-03,449.27272727272725,254649000
POLI,2022-03,1202.5,260900
RUIS,2022-03,203.77272727272728,6882700
WAPO,2022-03,135.45454545454547,37604400
HITS,2022-04,942.6315789473684,171726000
PORT,2022-04,591.8421052631579,65800
BACA,2022-05,163.85714285714286,163621900
BNBA,2022-05,1821.0714285714287,21223900
BRPT,2022-05,818.2142857142857,588107200
JECC,2022-05,4574.285714285715,11200
AMAN,2022-06,513.3333333333334,3929400
BLTZ,2022-06,2558.5714285714284,15800
DSSA,2022-06,36190.47619047619,5500
KDSI,2022-06,1149.7619047619048,5419800
TOBA,2022-06,893.8095238095239,113678700
DWGL,2022-04,181.1578947368421,3954100
FORU,2022-04,363.36842105263156,57579300
GTBO,2022-04,75.0,0
GTSI,2022-04,57.73684210526316,171350600
INDO,2022-04,127.3157894736842,1226136900
LINK,2022-04,4422.631578947368,26420100
MYRX,2022-04,50.0,0
POSA,2022-04,50.0,0
PRAS,2022-04,222.10526315789474,6111600
PZZA,2022-04,624.4736842105264,29218400
SOSS,2022-04,408.0,1022800
STTP,2022-04,7230.263157894737,36100
ASSA,2022-05,2140.0,235627500
BUKK,2022-05,1056.0714285714287,94300
ENRG,2022-05,229.85714285714286,2674812200
ASHA,2022-05,187.0,1319091100
SDMU,2022-06,95.28571428571429,1114726100
SONA,2022-06,3897.1428571428573,100
AYLS,2022-03,345.90909090909093,1565909800
BNBA,2022-03,2719.090909090909,37644400
PGUN,2022-03,708.6363636363636,29411200
VINS,2022-03,164.1818181818182,31868300
FOOD,2022-04,117.36842105263158,32250400
KIJA,2022-04,171.31578947368422,34089000
NETV,2022-04,362.3157894736842,342547000
MYTX,2022-05,62.214285714285715,2166700
SMCB,2022-05,1598.9285714285713,5745700
TEBE,2022-05,822.8571428571429,21501400
WIFI,2022-05,353.2857142857143,1307449600
ENRG,2022-06,258.2857142857143,3354524900
FASW,2022-06,6659.523809523809,5200
KICI,2022-06,191.95238095238096,16406400
PTSN,2022-06,202.04761904761904,12647000
KDSI,2022-03,999.7727272727273,558300
RALS,2022-03,686.3636363636364,172847400
LPKR,2022-04,126.42105263157895,1271109900
MBAP,2022-04,4706.0526315789475,6395700
RIGS,2022-04,337.6842105263158,4674800
TOWR,2022-04,1028.421052631579,887259900
APII,2022-05,202.21428571428572,132325500
BLTZ,2022-05,2707.8571428571427,12500
DFAM,2022-05,380.85714285714283,14125600
PSDN,2022-05,153.0,12169600
SKYB,2022-05,51.0,0
AVIA,2022-06,787.6190476190476,1107705600
DUTI,2022-06,4541.9047619047615,1950700
KBAG,2022-06,50.0,8166300
ARMY,2022-03,50.0,0
JMAS,2022-03,130.22727272727272,21530800
NFCX,2022-03,5782.954545454545,3269200
RIGS,2022-03,327.27272727272725,2962000
BDMN,2022-04,2374.2105263157896,50911500
JSPT,2022-04,748.9473684210526,200
LMSH,2022-04,705.2631578947369,193200
MPPA,2022-04,361.05263157894734,3089783000
WOOD,2022-04,701.578947368421,116884800
PSGO,2022-05,191.42857142857142,133622600
APLI,2022-06,191.0952380952381,130300
HDIT,2022-06,143.95238095238096,16368900
MAPB,2022-06,1620.7142857142858,89500
VIVA,2022-06,50.0,543400
BTPN,2022-03,2609.090909090909,678700
CINT,2022-03,221.54545454545453,13275100
DART,2022-03,224.0909090909091,20426200
ENAK,2022-03,817.0454545454545,37245300
MAIN,2022-03,681.5909090909091,47739300
SCMA,2022-03,259.8181818181818,4945289900
TAMA,2022-03,57.27272727272727,151546500
BPFI,2022-04,679.4736842105264,3093500
PRIM,2022-04,317.1578947368421,12378300
TDPM,2022-04,119.0,0
BAPI,2022-05,50.0,151900
BELL,2022-05,327.0,960927600
MEDC,2022-05,563.2142857142857,1066991300
TIRA,2022-05,399.85714285714283,57600
AKKU,2022-06,50.0,5074500
BMTR,2022-06,282.1904761904762,1574205300
IPCM,2022-06,305.04761904761904,68111900
BBCA,2022-03,7951.136363636364,2302697500
JMAS,2022-04,121.42105263157895,5616000
ADES,2022-05,5195.0,8879200
INOV,2022-05,189.07142857142858,40346200
MTRA,2022-05,244.0,0
BJBR,2022-06,1416.1904761904761,117768000
BSDE,2022-06,916.1904761904761,409901300
DKFT,2022-06,129.76190476190476,275929300
BUKA,2022-03,303.3636363636364,14165358100
PANR,2022-03,272.54545454545456,233223100
PNBN,2022-03,802.0454545454545,105713200
TOBA,2022-03,1190.909090909091,452442000
ALTO,2022-04,212.0,842700
BOLA,2022-04,407.36842105263156,257786300
INTP,2022-04,10357.894736842105,55278000
MSKY,2022-04,431.36842105263156,162100100
MTLA,2022-04,346.63157894736844,2310600
BISI,2022-05,1663.9285714285713,43269800
IKBI,2022-05,208.85714285714286,573100
RUIS,2022-05,173.71428571428572,4000800
AKRA,2022-06,1094.5238095238096,1134536800
BTPS,2022-06,2990.0,55003300
GAMA,2022-06,50.0,2220400
GPSO,2022-06,110.57142857142857,507185200
KIJA,2022-06,165.8095238095238,49071700
MRAT,2022-06,214.66666666666666,154284200
NRCA,2022-06,293.14285714285717,19863100
POWR,2022-06,716.6666666666666,115077700
SHID,2022-06,2232.3809523809523,7871000
HMSP,2022-03,927.5,465984700
POOL,2022-03,50.0,0
ADRO,2022-04,3156.842105263158,2618597300
GOOD,2022-04,557.3684210526316,151468700
GTSI,2022-05,58.285714285714285,140030700
KBLI,2022-05,320.42857142857144,103151300
SWAT,2022-05,88.14285714285714,238356000
ASSA,2022-06,1980.4761904761904,231748200
MIRA,2022-06,50.0,5800
PSDN,2022-06,131.95238095238096,12486700
UANG,2022-06,630.0,249000
ACES,2022-03,1036.3636363636363,884327900
BTEL,2022-03,50.0,0
JRPT,2022-03,492.90909090909093,63369000
SPMA,2022-03,741.8181818181819,29799300
ABDA,2022-04,6218.421052631579,5900
BKDP,2022-04,91.26315789473684,126947100
JSKY,2022-04,78.05263157894737,235182300
HOTL,2022-05,50.0,126300
CBMF,2022-06,52.61904761904762,148521800
GEMA,2022-06,347.5238095238095,56700
MLPL,2022-06,165.28571428571428,712579500
PUDP,2022-06,306.0952380952381,630600
TRJA,2022-06,222.38095238095238,235765200
NANO,2022-04,78.10526315789474,2954250100
ABDA,2022-03,6445.454545454545,1700
AVIA,2022-03,749.5454545454545,1051495000
INDO,2022-03,92.0,345114000
RISE,2022-03,301.09090909090907,4083400
RMBA,2022-03,306.0,0
TELE,2022-03,121.0,0
DIGI,2022-04,66.47368421052632,441221000
DART,2022-05,214.0,985100
NISP,2022-05,632.8571428571429,85148900
CPIN,2022-06,5386.9047619047615,269588400
MASB,2022-06,3507.6190476190477,1018100
PEGE,2022-06,1048.8095238095239,5742800
RALS,2022-06,605.2380952380952,200410500
SGER,2022-06,2473.809523809524,244575200
SGRO,2022-06,2164.7619047619046,6543200
SMAR,2022-06,4798.571428571428,1812300
AHAP,2022-03,69.04545454545455,72660600
BTEK,2022-03,50.0,169300
CAMP,2022-03,261.3636363636364,21364400
KUAS,2022-03,70.9090909090909,112088800
RIMO,2022-03,50.0,0
TIRA,2022-03,415.0,287100
TLKM,2022-03,4510.454545454545,3334883900
IIKP,2022-04,50.0,0
MKNT,2022-04,50.0,69900
ASRI,2022-05,156.57142857142858,197585100
BSIM,2022-05,595.0,1025400
BTEL,2022-05,50.0,0
LPKR,2022-05,122.21428571428571,685787600
PRDA,2022-05,6437.5,4436700
TKIM,2022-05,6582.142857142857,57810800
AIMS,2022-06,253.23809523809524,784000
AKPI,2022-06,1648.5714285714287,4220800
ASPI,2022-06,82.28571428571429,265022000
FLMC,2022-06,79.80952380952381,7150600
LMAS,2022-06,50.0,1703500
MTDL,2022-06,632.6190476190476,310995700
PMJS,2022-06,193.61904761904762,36782800
PPRO,2022-06,50.19047619047619,287270500
ARGO,2022-03,1497.9545454545455,21000
BINO,2022-03,135.5909090909091,144242600
IATA,2022-04,238.68421052631578,7503556700
PSAB,2022-04,128.1578947368421,131739000
SOFA,2022-04,36.421052631578945,15713700
BBRM,2022-05,50.0,164300
DEFI,2022-05,1455.0,0
DSSA,2022-05,33341.07142857143,19100
ERAA,2022-05,507.85714285714283,516256600
GEMA,2022-05,331.85714285714283,68200
KRAS,2022-05,376.85714285714283,153573200
KREN,2022-06,50.0,18546300
MIKA,2022-06,2697.6190476190477,289777100
SIMP,2022-06,489.14285714285717,84178900
UNIC,2022-06,13765.47619047619,77500
STAA,2022-06,1190.952380952381,319611600
INTD,2022-03,226.8181818181818,12493700
LAPD,2022-03,50.0,0
LPLI,2022-03,242.45454545454547,1520900
SMDR,2022-03,1332.5,255824100
UNSP,2022-03,120.54545454545455,14844000
BTEL,2022-04,50.0,0
CLPI,2022-04,1052.6315789473683,1600200
EPAC,2022-04,50.0,75091400
LABA,2022-04,115.15789473684211,41252800
SMSM,2022-04,1466.842105263158,43494400
GDST,2022-05,91.85714285714286,21831000
KOIN,2022-05,152.35714285714286,653900
TRJA,2022-05,211.85714285714286,402314800
WMUU,2022-05,138.0,183774800
INPP,2022-06,398.1904761904762,1227900
JKSW,2022-06,60.0,0
KARW,2022-06,119.9047619047619,67969000
WOMF,2022-06,250.0,14123600
CBMF,2022-03,72.54545454545455,3429350400
SCCO,2022-03,10256.818181818182,98100
SRAJ,2022-03,242.45454545454547,37854200
TRUS,2022-03,403.27272727272725,1402600
ADCP,2022-04,82.94736842105263,1175826700
BUVA,2022-04,60.0,0
INRU,2022-04,691.3157894736842,54800
TPMA,2022-04,357.89473684210526,23747100
GGRP,2022-05,615.0,21423600
INDX,2022-05,324.42857142857144,363075000
BABP,2022-06,138.33333333333334,976708700
BAUT,2022-06,50.095238095238095,79721800
MTEL,2022-06,710.2380952380952,1972769800
SCMA,2022-06,221.61904761904762,4420395300
BRPT,2022-03,877.7272727272727,995348000
BUDI,2022-03,178.5909090909091,488009900
FISH,2022-03,6880.681818181818,87400
LAND,2022-03,67.27272727272727,828484300
LPCK,2022-03,1308.6363636363637,27611600
WEHA,2022-03,174.04545454545453,160710000
BIKE,2022-03,247.75,854448300
HEAL,2022-04,1346.0526315789473,462175300
LAND,2022-04,86.63157894736842,2508170500
MAYA,2022-04,596.8421052631579,8939600
BWPT,2022-05,73.57142857142857,559401300
DSFI,2022-05,96.14285714285714,75004300
IKAN,2022-05,75.85714285714286,329288000
LMSH,2022-05,706.4285714285714,88600
SCCO,2022-05,9905.357142857143,46700
ESTA,2022-03,279.09090909090907,8305300
BYAN,2022-04,42855.26315789474,442900
GGRM,2022-04,31014.473684210527,17370800
HERO,2022-04,1720.7894736842106,386600
IPAC,2022-04,117.6842105263158,249300
KAEF,2022-04,1546.578947368421,39258200
TOTL,2022-04,293.36842105263156,54792000
ARTI,2022-05,50.0,0
DEPO,2022-05,500.2857142857143,5951100
PGJO,2022-05,71.85714285714286,2024600
POLI,2022-05,1202.857142857143,4845900
REAL,2022-05,50.0,4014500
URBN,2022-05,344.7142857142857,4822800
LCGP,2022-06,114.0,0
LPPF,2022-06,4835.238095238095,71026900
RDTX,2022-06,7502.380952380952,99500
IKAN,2022-06,77.9047619047619,350307100
ARTO,2022-03,15227.272727272728,495356700
GMTD,2022-03,15600.0,0
LFLO,2022-03,107.0,29525500
LMAS,2022-03,51.04545454545455,296287500
SOTS,2022-04,254.8421052631579,193700
TBLA,2022-04,811.8421052631579,21118400
ARCI,2022-05,392.2857142857143,115588000
BTEK,2022-05,50.0,1244600
INCF,2022-05,50.92857142857143,166679100
TUGU,2022-05,1387.5,5442500
DIGI,2022-06,71.0952380952381,1513084900
PPGL,2022-06,152.71428571428572,98197600
BEEF,2022-03,55.13636363636363,101295900
LUCY,2022-03,73.63636363636364,102850600
PTSN,2022-03,225.9090909090909,37939100
CMNP,2022-04,2215.2631578947367,1119700
ERTX,2022-04,186.47368421052633,698100
MAGP,2022-04,50.0,82300
MARK,2022-04,1175.0,289658300
PGAS,2022-04,1378.421052631579,1545631300
PSDN,2022-04,150.8421052631579,857700
RICY,2022-04,71.21052631578948,26900800
GZCO,2022-05,198.14285714285714,3714346700
JSMR,2022-05,3807.8571428571427,95854300
SMBR,2022-05,487.7142857142857,56509800
